country_code,YEARS,tech_overall_index,  ICT,  skills,research_dev,  Industry_activity,finance_access
DEU,2013,0.982809782,0.866911292,0.834991634,0.832046449,0.843156934,0.764752686
DEU,2014,0.977526426,0.810026348,0.828156352,0.832322717,0.831012428,0.740481079
DEU,2015,0.949131966,0.784285843,0.819752932,0.816018641,0.835972965,0.721336365
DEU,2016,0.945598364,0.78162688,0.82343787,0.811404526,0.837419689,0.722255647
DEU,2017,0.944069266,0.879511654,0.729563892,0.80266571,0.817578852,0.747322321
DEU,2018,0.925297737,0.857028246,0.740798831,0.794856846,0.822622836,0.745887935
DEU,2019,0.918497741,0.838261247,0.740673602,0.790748,0.816646278,0.755175054
GHA,2008,0.14333193,0.104595937,0.256817192,0.080091253,0.290535241,0.400598794
GHA,2009,0.135480523,0.088788249,0.268229604,0.093183503,0.343226463,0.425246924
GHA,2010,0.131223545,0.08827398,0.280549586,0.055564866,0.314748138,0.398914695
GHA,2011,0.212143436,0.230894774,0.266200244,0.070235476,0.349079639,0.386140168
GHA,2012,0.191948593,0.363632828,0.2743195,0.081287794,0.247351706,0.400745958
GHA,2013,0.21757251,0.329665422,0.257721007,0.108379506,0.412326872,0.403386295
GHA,2014,0.197595909,0.307168752,0.261911988,0.132403269,0.287803501,0.317101419
GHA,2015,0.195907518,0.312546283,0.266033441,0.093531542,0.255600572,0.313304037
GHA,2016,0.292613089,0.357822508,0.24899599,0.182712659,0.386069477,0.333429515
GHA,2017,0.256557375,0.274927735,0.241425648,0.156634614,0.404031754,0.352762491
GHA,2018,0.263796896,0.332204253,0.241906464,0.176201522,0.373821527,0.327065349
GHA,2019,0.283818573,0.334556282,0.24288027,0.206751138,0.438886315,0.300107807
GRC,2008,0.587349892,0.4820005,0.744535506,0.373374492,0.4575454,0.772769034
GRC,2009,0.588248432,0.45620212,0.708852232,0.402925462,0.520194948,0.808071077
GRC,2010,0.605342805,0.463101,0.726061046,0.469339281,0.508999884,0.787443519
GRC,2011,0.62811625,0.483994097,0.71257931,0.441956729,0.54319495,0.832787514
GRC,2012,0.6001001,0.479758203,0.703412533,0.4362019,0.503251553,0.842690229
GRC,2013,0.645778656,0.56084919,0.69992584,0.462204814,0.571691155,0.83624965
GRC,2014,0.657337427,0.537554681,0.716849208,0.466111451,0.527096629,0.823664844
GRC,2015,0.656419039,0.538970947,0.696999967,0.479873747,0.542770863,0.813101351
GRC,2016,0.660490632,0.546419919,0.710619748,0.469760925,0.567749977,0.810491264
GRC,2017,0.641358256,0.651963055,0.625951707,0.431377262,0.523984671,0.826935411
GRC,2018,0.651415646,0.683759213,0.632215262,0.469130635,0.53501147,0.803388536
GRC,2019,0.655327559,0.686388791,0.632984161,0.484074503,0.548881233,0.785118043
GTM,2008,0.221037,0.126398519,0.319399685,0.05467077,0.42626065,0.540990293
GTM,2009,0.177124649,0.103398159,0.314866036,0,0.47615096,0.545449019
GTM,2010,0.187142879,0.107787713,0.299480617,0.055564866,0.445586681,0.507258296
GTM,2011,0.226433098,0.115841247,0.284760743,0.035117745,0.506506085,0.485861123
GTM,2012,0.155041724,0.10668195,0.260333806,0.035008743,0.429679006,0.497375757
GTM,2013,0.170385614,0.129292205,0.22951813,0.034189932,0.528353572,0.555192411
GTM,2014,0.182977304,0.204002589,0.231442407,0,0.464617014,0.529252231
GTM,2015,0.217717364,0.21360305,0.221672013,0.033316612,0.47720018,0.510638952
GTM,2016,0.239781469,0.287114173,0.204356089,0.065462962,0.492588103,0.523376524
GTM,2017,0.234734207,0.341534942,0.183296695,0.074865334,0.446316421,0.548920691
GTM,2018,0.232757941,0.341625661,0.185648769,0.074069478,0.46591413,0.539549172
GTM,2019,0.280457676,0.477179557,0.185085267,0.105931439,0.470973998,0.545948088
GIN,2008,0.066610433,0.092555806,0.142422214,0,0.50217998,0.08604414
GIN,2009,0,0.072678424,0.134469599,0,0.328516454,0.072777696
GIN,2010,0.029361231,0.072052881,0.124810331,0,0.435748935,0
GIN,2011,0.133031905,0.072674729,0.115129337,0,0.566379488,0.081594721
GIN,2012,0.060642168,0.061300676,0.106767558,0,0.41629231,0.230215475
GIN,2013,0.071233913,0.003196909,0.098213092,0,0.56795758,0.224555761
GIN,2014,0.053152625,0.008273035,0.085441172,0,0.462927729,0.170357734
GIN,2015,0.092860654,0.014231391,0.086037792,0.033316612,0.396212757,0.204132378
GIN,2016,0.081551261,0.021716747,0.090066716,0,0.446179062,0.245756537
GIN,2017,0.024881182,0.056653168,0.077110797,0,0.239834011,0.241141513
GIN,2018,0.012326332,0.015727308,0.078239001,0,0.314229161,0.191775933
GIN,2019,0.045136482,0.102086529,0.078029759,0,0.325294107,0.237806931
GUY,2008,0.255126685,0.165116206,0.372421086,0,0.503679276,0.492129058
GUY,2009,0.236070752,0.134023771,0.346547514,0,0.478086472,0.59701401
GUY,2010,0.245096549,0.15572466,0.336890131,0,0.455049664,0.585362256
GUY,2011,0.284018278,0.186983466,0.317211986,0,0.459080637,0.584839284
GUY,2012,0.257414192,0.271707147,0.323892266,0,0.403927803,0.599553883
GUY,2013,0.253618121,0.152481183,0.328733295,0,0.519605279,0.610015273
GUY,2014,0.203935131,0.147980854,0.320613444,0,0.328936487,0.600921273
GUY,2015,0.267651737,0.306506723,0.315568566,0,0.331813008,0.606449902
GUY,2016,0.284829646,0.305196464,0.311346322,0,0.479060292,0.608656108
GUY,2017,0.20639658,0.203787178,0.272141784,0,0.380355716,0.613272011
GUY,2018,0.255764931,0.326530188,0.277804613,0,0.412439436,0.614982307
GUY,2019,0.265169829,0.33621645,0.278740466,0,0.438062698,0.622525811
HTI,2008,0.054612216,0.124566667,0.195499927,0,0.195184216,0.274932832
HTI,2009,0.040650494,0.100410298,0.175632998,0,0.23116608,0.39485085
HTI,2010,0.059113883,0.101969324,0.160727441,0.055564866,0.202643022,0.38124314
HTI,2011,0.096728966,0.105957583,0.144264028,0.035117745,0.248040989,0.365778476
HTI,2012,0.025268583,0.095988199,0.1362423,0,0.198175594,0.396527827
HTI,2013,0.023117663,0.038650971,0.122465119,0,0.343034387,0.44333905
HTI,2014,0.027468706,0.04074024,0.108809628,0,0.298931897,0.404779345
HTI,2015,0.064906098,0.04501598,0.104275018,0.052805565,0.243940786,0.386985421
HTI,2016,0.064002201,0.166958809,0.10203141,0,0.228684723,0.370913416
HTI,2017,0.057962384,0.221994713,0.087944992,0,0.199104637,0.397435576
HTI,2018,0.053164911,0.192407638,0.09257713,0.031899985,0.206880704,0.385458231
HTI,2019,0.04374028,0.178477436,0.095854946,0,0.201228306,0.416296899
HND,2008,0.221452564,0.133903056,0.378347457,0.03449342,0.241626069,0.671322703
HND,2009,0.18408756,0.113292582,0.369361162,0,0.310259104,0.685281277
HND,2010,0.1689087,0.114082456,0.319565117,0,0.283820808,0.661815167
HND,2011,0.206820905,0.118330568,0.29311499,0,0.340189219,0.640787005
HND,2012,0.137925848,0.109644093,0.296620935,0,0.227474049,0.647402465
HND,2013,0.12604937,0.076052338,0.26618132,0,0.326835632,0.658972323
HND,2014,0.147783265,0.149414703,0.244632453,0,0.263508797,0.647806346
HND,2015,0.191357032,0.204014376,0.226552084,0.033316612,0.27772361,0.633872569
HND,2016,0.175697491,0.205386549,0.201377213,0.032731473,0.268566251,0.63567394
HND,2017,0.195596591,0.338251442,0.198869065,0.032242753,0.226037726,0.675154269
HND,2018,0.20193845,0.301524997,0.182434291,0.089554578,0.282699257,0.672875881
HND,2019,0.204168588,0.279628903,0.18003431,0.105931439,0.280338824,0.702118516
HUN,2008,0.689853668,0.667431176,0.753543437,0.375555068,0.776738882,0.675271273
HUN,2009,0.695715368,0.538278818,0.748308241,0.412835419,0.798256815,0.717684627
HUN,2010,0.728342712,0.667341769,0.738980532,0.446535856,0.795655608,0.700928628
HUN,2011,0.700658798,0.512484551,0.699714124,0.470059544,0.823539496,0.695851564
HUN,2012,0.739297807,0.740205526,0.716611445,0.44297716,0.803442001,0.69385165
HUN,2013,0.721864581,0.74575758,0.68889147,0.395412475,0.828864992,0.655866087
HUN,2014,0.721538067,0.704587579,0.680886507,0.434306651,0.802541375,0.608858943
HUN,2015,0.652631581,0.5026353,0.687596798,0.401891947,0.800806582,0.572586417
HUN,2016,0.680231035,0.688144565,0.66518712,0.410396278,0.794441104,0.52972579
HUN,2017,0.700673223,0.825885177,0.570620477,0.464051634,0.763834178,0.544326246
HUN,2018,0.701794148,0.874847651,0.573289037,0.445868731,0.771145523,0.535778999
HUN,2019,0.671772599,0.825696409,0.573007464,0.395434499,0.772755802,0.54732722
ISL,2008,0.824473202,0.809006572,0.973562062,0.279063135,0.634329736,1
ISL,2009,0.768679559,0.640468717,0.979834378,0.246611401,0.623844683,0.980847895
ISL,2010,0.755168617,0.718764722,1,0.214846298,0.589031458,0.938793361
ISL,2011,0.797309637,0.914506793,0.95200491,0.213055611,0.590682149,0.914266765
ISL,2012,0.766405404,0.900526941,0.980701149,0.21647577,0.54240036,0.876319408
ISL,2013,0.771154404,0.910161614,0.967862308,0.180260494,0.590594471,0.838525236
ISL,2014,0.769375384,0.85461551,0.973670542,0.228390724,0.520536244,0.802753329
ISL,2015,0.745578289,0.82129252,0.988871157,0.234623581,0.519706547,0.764254272
ISL,2016,0.762841344,0.940335631,0.987136781,0.235243052,0.514926255,0.751759112
ISL,2017,0.70148617,0.864046991,0.872897446,0.215704501,0.461758822,0.76851505
ISL,2018,0.709067404,0.900811553,0.880464137,0.247595027,0.420880258,0.773807645
ISL,2019,0.711726546,0.900474191,0.88306278,0.263378143,0.406228602,0.793205798
IND,2008,0.466146678,0.105071142,0.291517973,0.623228133,0.71192807,0.642645419
IND,2009,0.474239916,0.087614179,0.291629553,0.645138085,0.751456797,0.677547634
IND,2010,0.476034641,0.088806599,0.295714974,0.657645524,0.757448852,0.651580632
IND,2011,0.547686935,0.298391759,0.277988076,0.665234089,0.746873736,0.654862583
IND,2012,0.55410111,0.294500053,0.296959013,0.711291909,0.713361383,0.664798319
IND,2013,0.550278723,0.262711763,0.30648002,0.699856281,0.757648051,0.661530435
IND,2014,0.572788358,0.25185588,0.307284981,0.713016391,0.764996588,0.637712121
IND,2015,0.587433696,0.251719654,0.307502627,0.729307413,0.752890587,0.619364917
IND,2016,0.602213144,0.275105506,0.319401026,0.749450445,0.752278924,0.623144627
IND,2017,0.568229318,0.217650071,0.287472546,0.759502649,0.733592331,0.63656044
IND,2018,0.580511332,0.339177787,0.308151424,0.766141534,0.705566287,0.631830156
IND,2019,0.620545447,0.434439421,0.311766297,0.790893495,0.699608743,0.64715606
IDN,2008,0.299481303,0.176911905,0.314967543,0.184275299,0.592869401,0.528421938
IDN,2009,0.284922749,0.139292374,0.324105799,0.22724846,0.594144523,0.539199293
IDN,2010,0.292919666,0.14746061,0.307506681,0.234606147,0.592318237,0.52694726
IDN,2011,0.328130066,0.141818196,0.31365487,0.201151639,0.647460878,0.516016483
IDN,2012,0.294220656,0.148349613,0.315936476,0.206792846,0.599469066,0.5498932
IDN,2013,0.302477986,0.100378536,0.312202781,0.246490702,0.668348312,0.56689918
IDN,2014,0.310005188,0.130764142,0.318082213,0.236844301,0.608654857,0.552277625
IDN,2015,0.395108104,0.393319011,0.31068781,0.26442191,0.602145553,0.534358323
IDN,2016,0.393660396,0.395367295,0.308029383,0.274552226,0.602502525,0.554667711
IDN,2017,0.387285054,0.361328244,0.269175589,0.350978553,0.557239771,0.582421541
IDN,2018,0.401801616,0.370557725,0.281652123,0.410154909,0.564787209,0.576022625
IDN,2019,0.402505517,0.38952437,0.284966528,0.380905211,0.562567294,0.586437464
IRN,2008,0.320406854,0.139444873,0.427076489,0.353009671,0.211084485,0.649109602
IRN,2009,0.296801508,0.113622397,0.418480963,0.383172572,0.257298499,0.657697737
IRN,2010,0.313365787,0.125800386,0.432506293,0.398109585,0.253420502,0.656610489
IRN,2011,0.336314857,0.138244957,0.424053937,0.336204886,0.298760623,0.661292672
IRN,2012,0.313660443,0.201419503,0.433565497,0.335688889,0.227348954,0.672248721
IRN,2013,0.302762568,0.095345184,0.438069195,0.371721119,0.309744924,0.667549253
IRN,2014,0.327692539,0.109970316,0.491022289,0.371148795,0.241470128,0.616487801
IRN,2015,0.373299837,0.142668724,0.480677664,0.419568032,0.253474116,0.620463431
IRN,2016,0.43611145,0.306809753,0.478276312,0.458543152,0.280962527,0.657602966
IRN,2017,0.415095419,0.336105168,0.424369395,0.446186185,0.256857216,0.708472908
IRN,2018,0.433078319,0.396146596,0.437912971,0.464312434,0.284461141,0.705279946
IRN,2019,0.463769436,0.510822594,0.438202232,0.458188325,0.283527315,0.713463545
IRQ,2008,0.13236244,0.297787011,0.423148662,0.080091253,0.204930797,0.027815515
IRQ,2009,0.098626062,0.217976436,0.405559748,0.072096601,0.219223708,0.030929595
IRQ,2010,0.085571401,0.211986646,0.404935449,0.111129746,0,0.079010956
IRQ,2011,0.129727349,0.209088504,0.382661402,0.098587968,0,0.151984274
IRQ,2012,0.092080124,0.201770738,0.370672375,0.151305303,0,0.180579349
IRQ,2013,0.036734924,0.021085704,0.358098865,0.175369814,0,0.193698511
IRQ,2014,0.074171469,0.030462572,0.341847271,0.185018405,0,0.154513478
IRQ,2015,0.106171496,0.037950654,0.329386354,0.187063098,0,0.125109881
IRQ,2016,0.121014841,0.055791363,0.342434019,0.214541391,0,0.205392152
IRQ,2017,0.21787937,0.407944977,0.306810945,0.265788168,0,0.2379971
IRQ,2018,0.157452911,0.15299429,0.313019186,0.299827129,0.043380149,0.226864278
IRQ,2019,0.19302848,0.286562741,0.348685384,0.273401111,0,0.229526892
IRL,2008,0.857727408,0.608750463,0.867583334,0.459606439,1,0.904708445
IRL,2009,0.866562486,0.501750171,0.873851717,0.487648368,1,0.945408106
IRL,2010,0.862437487,0.523528397,0.886059344,0.495384812,1,0.933810055
IRL,2011,0.910555959,0.746539891,0.87835151,0.461023212,1,0.872294724
IRL,2012,0.92556268,0.742784262,0.893059671,0.529407919,1,0.841079116
IRL,2013,0.990753412,0.95192492,0.88720119,0.50313735,1,0.826394081
IRL,2014,1,0.955255389,0.879261434,0.519004405,1,0.795133293
IRL,2015,0.95622474,0.916549087,0.88554436,0.5052827,1,0.725491643
IRL,2016,0.940874457,0.927053273,0.890217781,0.525405645,1,0.628886104
IRL,2017,0.914833188,0.819359243,0.810066164,0.562955618,1,0.631213009
IRL,2018,0.910368741,0.82705307,0.833806694,0.562993884,1,0.608142495
IRL,2019,0.923116446,0.832746923,0.836029351,0.597148657,1,0.600005865
ISR,2008,0.756427288,0.410292596,0.900318146,0.567688525,0.784499943,0.726339757
ISR,2009,0.784282208,0.409828961,0.883100152,0.577697456,0.844807625,0.756155789
ISR,2010,0.805358708,0.536242902,0.862157404,0.575959921,0.876125693,0.725830257
ISR,2011,0.810942411,0.558475733,0.840214014,0.578806937,0.863937497,0.723320365
ISR,2012,0.842927098,0.685130298,0.862724125,0.575527668,0.845630169,0.728934526
ISR,2013,0.866598785,0.677632451,0.863056958,0.58816576,0.8809219,0.719489992
ISR,2014,0.866724372,0.640156448,0.837835014,0.605664909,0.884978473,0.690435171
ISR,2015,0.873027384,0.708327532,0.846218228,0.596768022,0.886930585,0.677510738
ISR,2016,0.877713203,0.720128357,0.84591496,0.598590076,0.907883823,0.683538735
ISR,2017,0.855640948,0.702801347,0.748564422,0.603906155,0.892190456,0.705767632
ISR,2018,0.83868289,0.690314472,0.751372993,0.60812217,0.887266576,0.703561187
ISR,2019,0.836690128,0.694473088,0.752681613,0.598294318,0.871994615,0.715018868
ITA,2008,0.805818737,0.802092373,0.798305988,0.688674867,0.665539801,0.765815914
ITA,2009,0.794785321,0.612274528,0.783185661,0.689893723,0.688479185,0.793707967
ITA,2010,0.784301341,0.622051477,0.775436461,0.701561093,0.672609627,0.786281884
ITA,2011,0.795513749,0.640876889,0.74543637,0.694431961,0.705630243,0.791950107
ITA,2012,0.810355127,0.648574114,0.760029912,0.731551528,0.680836797,0.79540503
ITA,2013,0.818941832,0.634439349,0.748414755,0.719513595,0.739857376,0.788912416
ITA,2014,0.804352164,0.594431102,0.739861429,0.688563228,0.715850532,0.763631463
ITA,2015,0.78895545,0.581386447,0.723860681,0.681982458,0.723568559,0.74799037
ITA,2016,0.775270164,0.557066619,0.71738416,0.686142206,0.713681102,0.74965924
ITA,2017,0.775093675,0.648839891,0.631149709,0.698098064,0.683614135,0.76981312
ITA,2018,0.768926084,0.679198384,0.640938282,0.687592208,0.698676527,0.753988981
ITA,2019,0.764888048,0.677516401,0.640723884,0.67956394,0.698365569,0.749997139
JAM,2008,0.252987593,0.18354854,0.490906686,0.068986841,0.220458448,0.534323633
JAM,2009,0.274725318,0.313010126,0.484692752,0.083701551,0.268962085,0.567665279
JAM,2010,0.259546697,0.321418464,0.476973772,0,0.29827255,0.534505487
JAM,2011,0.310145885,0.324791223,0.455991924,0.055660311,0.360447109,0.508918881
JAM,2012,0.258868218,0.328137904,0.46160531,0.035008743,0.326628208,0.524977982
JAM,2013,0.269825399,0.338309348,0.44162634,0.088379681,0.340989083,0.536178112
JAM,2014,0.25858587,0.296167344,0.436149359,0.067779362,0.292744905,0.508468032
JAM,2015,0.276704639,0.301414788,0.442809105,0.093531542,0.259755075,0.482276231
JAM,2016,0.274602652,0.312077224,0.431326449,0.090823762,0.286631972,0.490500331
JAM,2017,0.310046613,0.501408637,0.378303021,0.122759543,0.255871564,0.531824112
JAM,2018,0.311159194,0.514524996,0.383778155,0.105969429,0.291289181,0.529894114
JAM,2019,0.324143529,0.553008795,0.382499754,0.097492561,0.317568988,0.540526032
JPN,2008,0.912664712,0.999222398,0.669750929,0.824074328,0.78224957,0.909560025
JPN,2009,0.908352077,0.784331262,0.651942968,0.830825448,0.792548597,0.937427819
JPN,2010,0.899499178,0.826728106,0.644809365,0.816776156,0.794079423,0.93142134
JPN,2011,0.889507651,0.839827836,0.615570486,0.818623066,0.796566188,0.913658917
JPN,2012,0.89987427,0.824315012,0.631496906,0.820221186,0.780200541,0.908494353
JPN,2013,0.890998602,0.824704588,0.62099427,0.788944066,0.79924643,0.903457701
JPN,2014,0.888966978,0.768028259,0.607946694,0.78690058,0.787036359,0.896526098
JPN,2015,0.8826527,0.779267192,0.598643124,0.764470995,0.80325073,0.894401372
JPN,2016,0.873679996,0.771272838,0.589022815,0.756040335,0.804977,0.899959147
JPN,2017,0.88925159,0.931601584,0.518345714,0.755317986,0.786184073,0.929762721
JPN,2018,0.875817478,0.927810729,0.527162314,0.74918735,0.789456487,0.932641327
JPN,2019,0.870891511,0.908431172,0.526117981,0.744249106,0.785075247,0.937497854
JOR,2008,0.460499525,0.271819592,0.619290948,0.160182506,0.560934663,0.789763212
JOR,2009,0.429273069,0.236374646,0.596562326,0.181841835,0.578482747,0.783059955
JOR,2010,0.418015927,0.249553621,0.584199429,0.186573669,0.542639434,0.749875903
JOR,2011,0.474412084,0.333254844,0.542137325,0.251244873,0.585736215,0.734795451
JOR,2012,0.40116334,0.325778246,0.524659395,0.168299481,0.524962485,0.73937279
JOR,2013,0.417742729,0.324548841,0.494136989,0.221611604,0.598429859,0.731722415
JOR,2014,0.413951516,0.312797397,0.49103573,0.204096139,0.558771074,0.708332181
JOR,2015,0.422937751,0.323115438,0.486842692,0.208788082,0.562042952,0.683008492
JOR,2016,0.459574223,0.461308509,0.479039818,0.221532688,0.57994026,0.687683404
JOR,2017,0.481923699,0.49795574,0.425395131,0.323820442,0.549779415,0.730180562
JOR,2018,0.492694676,0.521705747,0.434670568,0.361541897,0.544910908,0.739653587
JOR,2019,0.501322389,0.547202528,0.432773769,0.367402464,0.548074663,0.752086043
KAZ,2008,0.372377396,0.110057704,0.667921007,0.080091253,0.46318695,0.660459817
KAZ,2009,0.34536317,0.089589223,0.64969939,0.083701551,0.536295176,0.677941203
KAZ,2010,0.3371692,0.120861411,0.641813099,0.035057519,0.520421386,0.661395669
KAZ,2011,0.41713199,0.294421762,0.612930298,0.09077806,0.560397983,0.598248482
KAZ,2012,0.370042175,0.216442049,0.618841648,0.164556518,0.502665222,0.583386421
KAZ,2013,0.466563493,0.409650445,0.62277174,0.239896745,0.59302789,0.582121372
KAZ,2014,0.477000326,0.441831321,0.637946069,0.223952115,0.526621401,0.544591963
KAZ,2015,0.482541531,0.433658481,0.631144762,0.245297223,0.545540035,0.514443934
KAZ,2016,0.493220359,0.440155953,0.633401811,0.242824063,0.582672179,0.545887172
KAZ,2017,0.480697215,0.593212366,0.562044442,0.205548719,0.521760225,0.539394498
KAZ,2018,0.502898216,0.596092701,0.575339377,0.316815585,0.492289871,0.507459164
KAZ,2019,0.502611101,0.586037219,0.583257914,0.345006555,0.479258359,0.49016884
KEN,2008,0.177685529,0.109657586,0.280404538,0.03449342,0.391334504,0.49852109
KEN,2009,0.179624811,0.089734413,0.253558964,0.093183503,0.499447167,0.529183626
KEN,2010,0.174709201,0.092777155,0.250293285,0.105172597,0.429122895,0.504398942
KEN,2011,0.215829626,0.099909723,0.243313164,0.081540875,0.479484618,0.515810967
KEN,2012,0.177243978,0.092428073,0.243750885,0.105026238,0.441401541,0.553376079
KEN,2013,0.157334104,0.04168357,0.232329384,0.108379506,0.504870534,0.540209055
KEN,2014,0.171009556,0.048076969,0.230475187,0.132403269,0.431474417,0.522906542
KEN,2015,0.297543645,0.449176848,0.231603921,0.13016437,0.425410241,0.518756092
KEN,2016,0.293165356,0.427328289,0.234265059,0.145963803,0.436472207,0.522377431
KEN,2017,0.274620831,0.399245977,0.212831214,0.161213696,0.403712362,0.542760015
KEN,2018,0.275013268,0.39419952,0.2247798,0.166181445,0.434264869,0.509737134
KEN,2019,0.280137509,0.327743799,0.23321116,0.225759998,0.440558761,0.508132577
KOR,2008,0.917051852,0.907146931,0.823517501,0.766113877,0.746017516,0.862154603
KOR,2009,0.976605296,1,0.81921953,0.770578802,0.743869722,0.920615077
KOR,2010,0.958214939,1,0.803891122,0.797799766,0.734366715,0.899041295
KOR,2011,0.95099026,1,0.785525858,0.812772691,0.755758762,0.877107978
KOR,2012,0.959313929,0.991113722,0.803616047,0.804916859,0.730078995,0.878164351
KOR,2013,0.97207427,1,0.787470162,0.802473366,0.777740896,0.870085001
KOR,2014,0.963528335,0.926726461,0.771892548,0.80197072,0.769628227,0.854089916
KOR,2015,0.946105659,0.888133645,0.76043874,0.812542379,0.791239262,0.855062366
KOR,2016,0.970820844,0.947393417,0.752314627,0.827462077,0.813900411,0.864308953
KOR,2017,0.944147885,0.916949928,0.659456492,0.83896333,0.790633202,0.896751642
KOR,2018,0.933595002,0.883693218,0.670826733,0.838276029,0.818841398,0.895314872
KOR,2019,0.932684422,0.865098715,0.673057497,0.841623008,0.824876249,0.909807503
KWT,2008,0.418738008,0.255079597,0.628066123,0.131328717,0.372156262,0.698937595
KWT,2009,0.417046189,0.232968107,0.596706629,0.147346079,0.493972033,0.709588289
KWT,2010,0.453927517,0.341954649,0.576317728,0.090622395,0.563329995,0.763323784
KWT,2011,0.469525009,0.456724197,0.537913978,0.143542469,0.400250495,0.742407441
KWT,2012,0.416441083,0.497480899,0.526716054,0.12954776,0.323661983,0.701455295
KWT,2013,0.439185202,0.491874248,0.490493625,0.16256927,0.472520143,0.676959574
KWT,2014,0.469724119,0.486092031,0.472599894,0.218800783,0.3705405,0.667806447
KWT,2015,0.468908966,0.433673173,0.487903923,0.219844133,0.367887914,0.683098972
KWT,2016,0.486363053,0.443589807,0.491172046,0.226428911,0.398759931,0.778861463
KWT,2017,0.462317944,0.524617255,0.407332718,0.216364101,0.346950054,0.821920931
KWT,2018,0.481252044,0.556511998,0.412322342,0.238034666,0.422623992,0.802499712
KWT,2019,0.530636847,0.691680431,0.410388172,0.188362137,0.516310811,0.785501897
KGZ,2008,0.291431993,0.673765063,0.488758504,0,0.42733562,0.226584733
KGZ,2009,0.283884376,0.500361025,0.465794891,0,0.405137867,0.393672496
KGZ,2010,0.215705991,0.143619359,0.434812874,0,0.492511511,0.369316876
KGZ,2011,0.284032941,0.147652507,0.41511482,0,0.665879726,0.360558897
KGZ,2012,0.20361428,0.203427702,0.410416454,0,0.487609565,0.342585564
KGZ,2013,0.183825925,0.15747875,0.383915722,0,0.526695669,0.369574487
KGZ,2014,0.190394595,0.158118263,0.389012307,0,0.470239192,0.361540139
KGZ,2015,0.23008503,0.168925718,0.404066533,0.033316612,0.446439177,0.39092949
KGZ,2016,0.263412803,0.19140783,0.405447602,0.091888882,0.478109002,0.423784077
KGZ,2017,0.227172718,0.195613921,0.365927905,0.064485475,0.437862903,0.424394518
KGZ,2018,0.229088098,0.264810145,0.374297768,0.06379997,0.378111631,0.43231833
KGZ,2019,0.250023931,0.297961325,0.372242957,0.074042909,0.417749554,0.470576346
LAO,2008,0.06456621,0.095629215,0.223110005,0,0.276812255,0.232875496
LAO,2009,0.056618255,0.076730318,0.212213114,0,0.342676789,0.312853783
LAO,2010,0.092443921,0.086375497,0.207712799,0.035057519,0.292524844,0.420596868
LAO,2011,0.138834849,0.099411868,0.203911215,0,0.338239163,0.456583232
LAO,2012,0.071101278,0.092936613,0.20896706,0,0.23102434,0.471660614
LAO,2013,0.073881738,0.111404605,0.207091302,0,0.338919878,0.465940177
LAO,2014,0.078885183,0.111220859,0.202818856,0,0.260986954,0.427737683
LAO,2015,0.146986216,0.115935855,0.211159587,0.033316612,0.440687835,0.401104361
LAO,2016,0.166745305,0.181269184,0.221215993,0,0.525212705,0.402723342
LAO,2017,0.158698708,0.216573328,0.202737182,0,0.510748148,0.427987158
LAO,2018,0.194296315,0.314657837,0.203424797,0.031899985,0.52663523,0.426799506
LAO,2019,0.192945421,0.249377072,0.204854339,0.063777097,0.560770392,0.438870668
LVA,2008,0.662896216,0.705358028,0.792004943,0.256587118,0.585572898,0.798074842
LVA,2009,0.673416138,0.565936089,0.796080232,0.306630522,0.643548727,0.822543442
LVA,2010,0.685321868,0.585170746,0.815294087,0.349067837,0.642070532,0.805361211
LVA,2011,0.703556061,0.605671108,0.763874471,0.382911235,0.674815655,0.797347069
LVA,2012,0.669157744,0.600351691,0.76448518,0.388201028,0.631064296,0.755042017
LVA,2013,0.675551236,0.682381213,0.734860182,0.341258735,0.686543644,0.70900172
LVA,2014,0.659980416,0.652175367,0.71415323,0.311139435,0.677642226,0.661367059
LVA,2015,0.655766189,0.636272669,0.731008112,0.324763328,0.694747686,0.616542518
LVA,2016,0.654288709,0.689029217,0.733038783,0.287256748,0.713594675,0.607328355
LVA,2017,0.669352472,0.894577682,0.654798865,0.241105214,0.679642737,0.62676692
LVA,2018,0.668480158,0.856372595,0.668666363,0.284604698,0.681176543,0.597965002
LVA,2019,0.649682522,0.850500226,0.670606196,0.245578349,0.683445334,0.572503865
LBN,2008,0.468923509,0.175466701,0.655854523,0.140990585,0.618348897,0.744975209
LBN,2009,0.466999292,0.15729925,0.643989086,0.160754919,0.679238379,0.772317767
LBN,2010,0.451599538,0.176691026,0.632484436,0.164785817,0.632070124,0.741886318
LBN,2011,0.517424405,0.353866249,0.614117205,0.158857286,0.642933905,0.765126646
LBN,2012,0.515790224,0.408516824,0.613936842,0.21813187,0.581563473,0.785073042
LBN,2013,0.507294297,0.41723913,0.593979597,0.180707514,0.615381062,0.778951645
LBN,2014,0.533018887,0.503999412,0.539822877,0.192236677,0.588940799,0.769845724
LBN,2015,0.532715857,0.5313043,0.532164037,0.189919338,0.559714377,0.771740854
LBN,2016,0.545761943,0.535293281,0.527429938,0.248175606,0.553746998,0.783657491
LBN,2017,0.509820521,0.44384402,0.476797611,0.302019507,0.492055535,0.818714678
LBN,2018,0.496035487,0.476509959,0.482622474,0.271588296,0.498512626,0.819409132
LBN,2019,0.50173986,0.478742272,0.480849236,0.294097185,0.487324625,0.825999498
LBY,2008,0.169192895,0.11370454,0.614565849,0.089164205,0,0.221539632
